Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
CL45959,C656414,V656414,10000,2026-01-07,1
CL45960,C244671,V244671,10000,2026-01-08,1
CL45961,C746566,V746566,10000,2026-01-09,1
CL45962,C6433,V6433,10000,2026-01-10,1
CL45963,C946043,V946043,10000,2026-01-11,1
CL45964,C699981,V699981,10000,2026-01-12,1
CL45965,C91809,V91809,10000,2026-01-13,1
CL45966,C241284,V241284,10000,2026-01-14,1
CL45967,C46962,V46962,10000,2026-01-15,1
CL45968,C310208,V310208,10000,2026-01-16,1
CL45969,C345519,V345519,10000,2026-01-17,1
CL45970,C372373,V372373,10000,2026-01-18,1
CL45971,C270235,V270235,10000,2026-01-19,1
CL45972,C419252,V419252,10000,2026-01-20,1
CL45973,C608978,V608978,10000,2026-01-21,1
CL45974,C178359,V178359,10000,2026-01-22,1
CL45975,C974012,V974012,10000,2026-01-23,1
CL45976,C738104,V738104,10000,2026-01-24,1
CL45977,C891904,V891904,10000,2026-01-25,1
CL45978,C739168,V739168,10000,2026-01-26,1
CL45979,C79594,V79594,10000,2026-01-27,1
CL45980,C743700,V743700,10000,2026-01-28,1
CL45981,C119622,V119622,10000,2026-01-29,1
CL45982,C604729,V604729,10000,2026-01-30,1
CL45983,C245335,V245335,10000,2026-01-31,1
CL45984,C889279,V889279,10000,2026-02-01,1
CL45985,C845748,V845748,10000,2026-02-02,1
CL45986,C10765,V10765,10000,2026-02-03,1
CL45987,C520486,V520486,10000,2026-02-04,1
CL45988,C8698,V8698,10000,2026-02-05,1
CL45989,C807865,V807865,10000,2026-02-06,1
CL45990,C126796,V126796,10000,2026-02-07,1
CL45991,C86553,V86553,10000,2026-02-08,1
CL45992,C248598,V248598,10000,2026-02-09,1
CL45993,C869452,V869452,10000,2026-02-10,2
CL45994,C582410,V582410,10000,2026-02-11,1
CL45995,C287328,V287328,10000,2026-02-12,1
CL45996,C12443,V12443,10000,2026-02-13,1
CL45997,C992909,V992909,10000,2026-02-14,1
CL45998,C124758,V124758,10000,2026-02-15,1
CL45999,C346781,V346781,10000,2026-02-16,1
CL46000,C118853,V118853,10000,2026-02-17,1
CL46001,C907749,V907749,10000,2026-02-18,1
CL46002,C591167,V591167,10000,2026-02-19,1
CL46003,C272996,V272996,10000,2026-02-20,1
CL46004,C703941,V703941,10000,2026-02-21,2
CL46005,C781298,V781298,10000,2026-02-22,1
CL46006,C538313,V538313,10000,2026-02-23,1
CL46007,C181967,V181967,10000,2026-02-24,1
CL46008,C329815,V329815,10000,2026-02-25,1
CL46009,C8526,V8526,10000,2026-02-26,1
CL46010,C841576,V841576,10000,2026-02-27,1
CL46011,C443901,V443901,10000,2026-02-28,1
CL46012,C54075,V54075,10000,2026-01-01,1
CL46013,C955739,V955739,10000,2026-01-02,1
CL46014,C824589,V824589,10000,2026-01-03,1
CL46015,C881358,V881358,10000,2026-01-04,1
CL46016,C204197,V204197,10000,2026-01-05,1
CL46017,C869109,V869109,10000,2026-01-06,1
CL46018,C371091,V371091,10000,2026-01-07,1
CL46019,C959404,V959404,10000,2026-01-08,1
CL46020,C364740,V364740,10000,2026-01-09,1
CL46021,C127609,V127609,10000,2026-01-10,1
CL46022,C733051,V733051,10000,2026-01-11,1
CL46023,C169516,V169516,10000,2026-01-12,1
CL46024,C113382,V113382,10000,2026-01-13,1
CL46025,C895696,V895696,10000,2026-01-14,1
CL46026,C485830,V485830,10000,2026-01-15,1
CL46027,C844062,V844062,10000,2026-01-16,1
CL46028,C520458,V520458,10000,2026-01-17,1
CL46029,C954463,V954463,10000,2026-01-18,1
CL46030,C33791,V33791,10000,2026-01-19,1
CL46031,C915862,V915862,10000,2026-01-20,1
CL46032,C864476,V864476,10000,2026-01-21,1
CL46033,C417384,V417384,10000,2026-01-22,1
CL46034,C268895,V268895,10000,2026-01-23,1
CL46035,C708890,V708890,10000,2026-01-24,1
CL46036,C814375,V814375,10000,2026-01-25,1
CL46037,C790502,V790502,10000,2026-01-26,1
CL46038,C302245,V302245,10000,2026-01-27,1
CL46039,C798081,V798081,10000,2026-01-28,1
CL46040,C975311,V975311,10000,2026-01-29,1
CL46041,C963112,V963112,10000,2026-01-30,1
CL46042,C120090,V120090,10000,2026-01-31,1
CL46043,C281531,V281531,10000,2026-02-01,1
CL46044,C820938,V820938,10000,2026-02-02,1
CL46045,C711202,V711202,10000,2026-02-03,1
CL46046,C58884,V58884,10000,2026-02-04,1
CL46047,C438129,V438129,10000,2026-02-05,1
CL46048,C764037,V764037,10000,2026-02-06,1
CL46049,C403905,V403905,10000,2026-02-07,1
CL46050,C914164,V914164,10000,2026-02-08,1
CL46051,C341977,V341977,10000,2026-02-09,1
CL46052,C741230,V741230,10000,2026-02-10,1
CL46053,C674978,V674978,10000,2026-02-11,1
CL46054,C86062,V86062,10000,2026-02-12,1
CL46055,C456819,V456819,10000,2026-02-13,1
CL46056,C55960,V55960,10000,2026-02-14,1
CL46057,C784287,V784287,10000,2026-02-15,1
CL46058,C837073,V837073,10000,2026-02-16,1
CL46059,C44288,V44288,10000,2026-02-17,1
CL46060,C275917,V275917,10000,2026-02-18,1
CL46061,C185537,V185537,10000,2026-02-19,1
CL46062,C422723,V422723,10000,2026-02-20,1
CL46063,C540809,V540809,10000,2026-02-21,1
CL46064,C499789,V499789,10000,2026-02-22,1
CL46065,C884684,V884684,10000,2026-02-23,1
CL46066,C251147,V251147,10000,2026-02-24,1
CL46067,C904206,V904206,10000,2026-02-25,1
CL46068,C843584,V843584,10000,2026-02-26,1
CL46069,C2679,V2679,10000,2026-02-27,1
CL46070,C839634,V839634,10000,2026-02-28,1
CL46071,C263018,V263018,10000,2026-01-01,1
CL46072,C698537,V698537,10000,2026-01-02,1
CL46073,C585039,V585039,10000,2026-01-03,1
CL46074,C929877,V929877,10000,2026-01-04,1
CL46075,C403506,V403506,10000,2026-01-05,1
CL46076,C188685,V188685,10000,2026-01-06,1
CL46077,C402328,V402328,10000,2026-01-07,1
CL46078,C820015,V820015,10000,2026-01-08,1
CL46079,C759743,V759743,10000,2026-01-09,1
CL46080,C376994,V376994,10000,2026-01-10,1
CL46081,C641562,V641562,10000,2026-01-11,1
CL46082,C802436,V802436,10000,2026-01-12,1
CL46083,C97286,V97286,10000,2026-01-13,1
CL46084,C998161,V998161,10000,2026-01-14,1
CL46085,C699322,V699322,10000,2026-01-15,1
CL46086,C462777,V462777,10000,2026-01-16,1
CL46087,C105319,V105319,10000,2026-01-17,1
CL46088,C625530,V625530,10000,2026-01-18,1
CL46089,C907538,V907538,10000,2026-01-19,1
CL46090,C236229,V236229,10000,2026-01-20,1
CL46091,C503271,V503271,10000,2026-01-21,1
CL46092,C968047,V968047,10000,2026-01-22,1
CL46093,C87186,V87186,10000,2026-01-23,1
CL46094,C612837,V612837,10000,2026-01-24,1
CL46095,C667537,V667537,10000,2026-01-25,1
CL46096,C494317,V494317,10000,2026-01-26,1
CL46097,C802501,V802501,10000,2026-01-27,1
CL46098,C324596,V324596,10000,2026-01-28,1
CL46099,C272370,V272370,10000,2026-01-29,1
CL46100,C682989,V682989,10000,2026-01-30,1
CL46101,C558129,V558129,10000,2026-01-31,1
CL46102,C631224,V631224,10000,2026-02-01,1
CL46103,C814041,V814041,10000,2026-02-02,1
CL46104,C639689,V639689,10000,2026-02-03,1
CL46105,C988846,V988846,10000,2026-02-04,1
CL46106,C178287,V178287,10000,2026-02-05,1
CL46107,C438160,V438160,10000,2026-02-06,1
CL46108,C202881,V202881,10000,2026-02-07,1
CL46109,C771816,V771816,10000,2026-02-08,1
CL46110,C241197,V241197,10000,2026-02-09,1
CL46111,C444194,V444194,10000,2026-02-10,1
CL46112,C566068,V566068,10000,2026-02-11,1
CL46113,C189561,V189561,10000,2026-02-12,1
CL46114,C568140,V568140,10000,2026-02-13,1
CL46115,C80260,V80260,10000,2026-02-14,1
CL46116,C318892,V318892,10000,2026-02-15,1
CL46117,C315997,V315997,10000,2026-02-16,1
CL46118,C947357,V947357,10000,2026-02-17,1
CL46119,C492768,V492768,10000,2026-02-18,1
CL46120,C543838,V543838,10000,2026-02-19,1
CL46121,C171872,V171872,10000,2026-02-20,1
CL46122,C544356,V544356,10000,2026-02-21,1
CL46123,C628179,V628179,10000,2026-02-22,1
CL46124,C363884,V363884,10000,2026-02-23,1
CL46125,C90389,V90389,10000,2026-02-24,1
CL46126,C365454,V365454,10000,2026-02-25,1
CL46127,C922440,V922440,10000,2026-02-26,1
CL46128,C847064,V847064,10000,2026-02-27,1
CL46129,C210252,V210252,10000,2026-02-28,1
CL46130,C702257,V702257,10000,2026-01-01,2
CL46131,C369740,V369740,10000,2026-01-02,1
CL46132,C380455,V380455,10000,2026-01-03,1
CL46133,C456011,V456011,10000,2026-01-04,1
CL46134,C506704,V506704,10000,2026-01-05,1
CL46135,C807505,V807505,10000,2026-01-06,1
CL46136,C890893,V890893,10000,2026-01-07,1
CL46137,C51865,V51865,10000,2026-01-08,1
CL46138,C11434,V11434,10000,2026-01-09,1
CL46139,C444041,V444041,10000,2026-01-10,1
CL46140,C328436,V328436,10000,2026-01-11,1
CL46141,C687385,V687385,10000,2026-01-12,1
CL46142,C369071,V369071,10000,2026-01-13,1
CL46143,C579698,V579698,10000,2026-01-14,1
CL46144,C736880,V736880,10000,2026-01-15,1
CL46145,C107989,V107989,10000,2026-01-16,1
CL46146,C730591,V730591,10000,2026-01-17,1
CL46147,C608227,V608227,10000,2026-01-18,1
CL46148,C530736,V530736,10000,2026-01-19,1
CL46149,C25774,V25774,10000,2026-01-20,1
CL46150,C189692,V189692,10000,2026-01-21,1
CL46151,C398827,V398827,10000,2026-01-22,1
CL46152,C75322,V75322,10000,2026-01-23,2
CL46153,C659799,V659799,10000,2026-01-24,1
CL46154,C400868,V400868,10000,2026-01-25,1
CL46155,C769714,V769714,10000,2026-01-26,1
CL46156,C696122,V696122,10000,2026-01-27,1
CL46157,C955675,V955675,10000,2026-01-28,1
CL46158,C120314,V120314,10000,2026-01-29,2
CL46159,C220751,V220751,10000,2026-01-30,2
CL46160,C53019,V53019,10000,2026-01-31,1
CL46161,C85348,V85348,10000,2026-02-01,1
CL46162,C524384,V524384,10000,2026-02-02,1
CL46163,C645834,V645834,10000,2026-02-03,1
CL46164,C622278,V622278,10000,2026-02-04,1
CL46165,C674322,V674322,10000,2026-02-05,1
CL46166,C4864,V4864,10000,2026-02-06,1
CL46167,C548637,V548637,10000,2026-02-07,1
CL46168,C819615,V819615,10000,2026-02-08,1
CL46169,C274263,V274263,10000,2026-02-09,1
CL46170,C557838,V557838,10000,2026-02-10,1
CL46171,C652894,V652894,10000,2026-02-11,1
CL46172,C880976,V880976,10000,2026-02-12,1
CL46173,C784272,V784272,10000,2026-02-13,1
CL46174,C680261,V680261,10000,2026-02-14,1
CL46175,C102886,V102886,10000,2026-02-15,1
CL46176,C21997,V21997,10000,2026-02-16,1
CL46177,C116741,V116741,10000,2026-02-17,1
CL46178,C103492,V103492,10000,2026-02-18,1
CL46179,C709200,V709200,10000,2026-02-19,1
CL46180,C512318,V512318,10000,2026-02-20,1
CL46181,C317549,V317549,10000,2026-02-21,1
CL46182,C403825,V403825,10000,2026-02-22,1
CL46183,C272379,V272379,10000,2026-02-23,1
CL46184,C513200,V513200,10000,2026-02-24,1
CL46185,C570089,V570089,10000,2026-02-25,1
CL46186,C246808,V246808,10000,2026-02-26,1
CL46187,C282879,V282879,10000,2026-02-27,1
CL46188,C139323,V139323,10000,2026-02-28,1
CL46189,C607926,V607926,10000,2026-01-01,1
CL46190,C737141,V737141,10000,2026-01-02,1
CL46191,C522542,V522542,10000,2026-01-03,1
CL46192,C3373,V3373,10000,2026-01-04,1
CL46193,C509455,V509455,10000,2026-01-05,1
CL46194,C575615,V575615,10000,2026-01-06,1
CL46195,C927304,V927304,10000,2026-01-07,1
CL46196,C808900,V808900,10000,2026-01-08,1
CL46197,C627786,V627786,10000,2026-01-09,1
CL46198,C274892,V274892,10000,2026-01-10,1
CL46199,C223403,V223403,10000,2026-01-11,1
CL46200,C868694,V868694,10000,2026-01-12,1
CL46201,C268107,V268107,10000,2026-01-13,1
CL46202,C273973,V273973,10000,2026-01-14,1
CL46203,C713380,V713380,10000,2026-01-15,1
CL46204,C810621,V810621,10000,2026-01-16,1
CL46205,C293094,V293094,10000,2026-01-17,1
CL46206,C945960,V945960,10000,2026-01-18,1
CL46207,C707485,V707485,10000,2026-01-19,1
CL46208,C833477,V833477,10000,2026-01-20,1
CL46209,C569980,V569980,10000,2026-01-21,1
CL46210,C949245,V949245,10000,2026-01-22,1
CL46211,C659385,V659385,10000,2026-01-23,1
CL46212,C162957,V162957,10000,2026-01-24,1
CL46213,C283885,V283885,10000,2026-01-25,1
CL46214,C323539,V323539,10000,2026-01-26,2
CL46215,C596874,V596874,10000,2026-01-27,1
CL46216,C76693,V76693,10000,2026-01-28,1
CL46217,C920859,V920859,10000,2026-01-29,1
CL46218,C93828,V93828,10000,2026-01-30,1
CL46219,C591118,V591118,10000,2026-01-31,1
CL46220,C440126,V440126,10000,2026-02-01,1
CL46221,C694888,V694888,10000,2026-02-02,1
CL46222,C645442,V645442,10000,2026-02-03,1
CL46223,C387360,V387360,10000,2026-02-04,2
CL46224,C715146,V715146,10000,2026-02-05,1
CL46225,C995615,V995615,10000,2026-02-06,1
CL46226,C198537,V198537,10000,2026-02-07,1
CL46227,C860976,V860976,10000,2026-02-08,1
CL46228,C450363,V450363,10000,2026-02-09,1
CL46229,C559789,V559789,10000,2026-02-10,1
CL46230,C245472,V245472,10000,2026-02-11,1
CL46231,C271888,V271888,10000,2026-02-12,1
CL46232,C74734,V74734,10000,2026-02-13,1
CL46233,C930777,V930777,10000,2026-02-14,1
CL46234,C983314,V983314,10000,2026-02-15,1
CL46235,C468755,V468755,10000,2026-02-16,1
CL46236,C22834,V22834,10000,2026-02-17,1
CL46237,C285115,V285115,10000,2026-02-18,1
CL46238,C673826,V673826,10000,2026-02-19,1
CL46239,C228051,V228051,10000,2026-02-20,1
CL46240,C89732,V89732,10000,2026-02-21,1
CL46241,C110096,V110096,10000,2026-02-22,1
CL46242,C138345,V138345,10000,2026-02-23,1
CL46243,C270933,V270933,10000,2026-02-24,1
CL46244,C614047,V614047,10000,2026-02-25,1
CL46245,C34745,V34745,10000,2026-02-26,1
CL46246,C760364,V760364,10000,2026-02-27,1
CL46247,C194610,V194610,10000,2026-02-28,1
CL46248,C430056,V430056,10000,2026-01-01,1
CL46249,C962210,V962210,10000,2026-01-02,1
CL46250,C168644,V168644,10000,2026-01-03,1
CL46251,C806861,V806861,10000,2026-01-04,1
CL46252,C973982,V973982,10000,2026-01-05,1
CL46253,C396322,V396322,10000,2026-01-06,1
CL46254,C619416,V619416,10000,2026-01-07,1
CL46255,C169865,V169865,10000,2026-01-08,1
CL46256,C572950,V572950,10000,2026-01-09,1
CL46257,C683650,V683650,10000,2026-01-10,1
CL46258,C721823,V721823,10000,2026-01-11,1
CL46259,C716616,V716616,10000,2026-01-12,1
CL46260,C157083,V157083,10000,2026-01-13,1
CL46261,C902260,V902260,10000,2026-01-14,1
CL46262,C883191,V883191,10000,2026-01-15,1
CL46263,C310182,V310182,10000,2026-01-16,1
CL46264,C240873,V240873,10000,2026-01-17,1
CL46265,C291444,V291444,10000,2026-01-18,1
CL46266,C761486,V761486,10000,2026-01-19,1
CL46267,C876132,V876132,10000,2026-01-20,1
CL46268,C397888,V397888,10000,2026-01-21,1
CL46269,C806754,V806754,10000,2026-01-22,1
CL46270,C232295,V232295,10000,2026-01-23,1
CL46271,C977966,V977966,10000,2026-01-24,1
CL46272,C769536,V769536,10000,2026-01-25,1
CL46273,C836590,V836590,10000,2026-01-26,1
CL46274,C959431,V959431,10000,2026-01-27,1
CL46275,C539530,V539530,10000,2026-01-28,1
CL46276,C14081,V14081,10000,2026-01-29,1
CL46277,C262133,V262133,10000,2026-01-30,1
CL46278,C294162,V294162,10000,2026-01-31,1
CL46279,C459203,V459203,10000,2026-02-01,1
CL46280,C422273,V422273,10000,2026-02-02,1
CL46281,C34916,V34916,10000,2026-02-03,1
CL46282,C879036,V879036,10000,2026-02-04,1
CL46283,C32997,V32997,10000,2026-02-05,1
CL46284,C555296,V555296,10000,2026-02-06,1
CL46285,C440225,V440225,10000,2026-02-07,1
CL46286,C821985,V821985,10000,2026-02-08,1
CL46287,C75443,V75443,10000,2026-02-09,1
CL46288,C237156,V237156,10000,2026-02-10,1
CL46289,C58437,V58437,10000,2026-02-11,1
CL46290,C889018,V889018,10000,2026-02-12,1
CL46291,C278686,V278686,10000,2026-02-13,1
CL46292,C882864,V882864,10000,2026-02-14,1
CL46293,C36313,V36313,10000,2026-02-15,1
CL46294,C155413,V155413,10000,2026-02-16,1
CL46295,C583905,V583905,10000,2026-02-17,1
CL46296,C906203,V906203,10000,2026-02-18,1
CL46297,C910426,V910426,10000,2026-02-19,1
CL46298,C222056,V222056,10000,2026-02-20,1
CL46299,C395429,V395429,10000,2026-02-21,1
CL46300,C368993,V368993,10000,2026-02-22,1
CL46301,C734508,V734508,10000,2026-02-23,1
CL46302,C905548,V905548,10000,2026-02-24,1
CL46303,C262929,V262929,10000,2026-02-25,1
CL46304,C536978,V536978,10000,2026-02-26,1
CL46305,C266370,V266370,10000,2026-02-27,1
CL46306,C165881,V165881,10000,2026-02-28,1
CL46307,C23937,V23937,10000,2026-01-01,1
CL46308,C395652,V395652,10000,2026-01-02,1
CL46309,C166823,V166823,10000,2026-01-03,1
CL46310,C636195,V636195,10000,2026-01-04,1
CL46311,C305205,V305205,10000,2026-01-05,1
CL46312,C733737,V733737,10000,2026-01-06,1
CL46313,C930859,V930859,10000,2026-01-07,1
CL46314,C780776,V780776,10000,2026-01-08,1
CL46315,C741369,V741369,10000,2026-01-09,1
CL46316,C119348,V119348,10000,2026-01-10,1
CL46317,C9238,V9238,10000,2026-01-11,1
CL46318,C354066,V354066,10000,2026-01-12,1
CL46319,C809809,V809809,10000,2026-01-13,1
CL46320,C104760,V104760,10000,2026-01-14,1
CL46321,C690620,V690620,10000,2026-01-15,1
CL46322,C4809,V4809,10000,2026-01-16,1
CL46323,C670907,V670907,10000,2026-01-17,1
CL46324,C81245,V81245,10000,2026-01-18,1
CL46325,C544379,V544379,10000,2026-01-19,1
CL46326,C330910,V330910,10000,2026-01-20,1
CL46327,C10667,V10667,10000,2026-01-21,1
CL46328,C858293,V858293,10000,2026-01-22,1
CL46329,C575801,V575801,10000,2026-01-23,1
CL46330,C838256,V838256,10000,2026-01-24,1
CL46331,C419753,V419753,10000,2026-01-25,1
CL46332,C334471,V334471,10000,2026-01-26,1
CL46333,C105067,V105067,10000,2026-01-27,1
CL46334,C899365,V899365,10000,2026-01-28,1
CL46335,C313205,V313205,10000,2026-01-29,1
CL46336,C354956,V354956,10000,2026-01-30,1
CL46337,C185490,V185490,10000,2026-01-31,1
CL46338,C393402,V393402,10000,2026-02-01,1
CL46339,C663505,V663505,10000,2026-02-02,1
CL46340,C97971,V97971,10000,2026-02-03,1
CL46341,C880661,V880661,10000,2026-02-04,1
CL46342,C25678,V25678,10000,2026-02-05,1
CL46343,C558516,V558516,10000,2026-02-06,1
CL46344,C108869,V108869,10000,2026-02-07,1
CL46345,C799548,V799548,10000,2026-02-08,1
CL46346,C269695,V269695,10000,2026-02-09,1
CL46347,C278944,V278944,10000,2026-02-10,1
CL46348,C69983,V69983,10000,2026-02-11,1
CL46349,C621303,V621303,10000,2026-02-12,1
CL46350,C776696,V776696,10000,2026-02-13,1
CL46351,C63417,V63417,10000,2026-02-14,1
CL46352,C668343,V668343,10000,2026-02-15,1
CL46353,C947380,V947380,10000,2026-02-16,1
CL46354,C90444,V90444,10000,2026-02-17,1
CL46355,C72534,V72534,10000,2026-02-18,1
CL46356,C248463,V248463,10000,2026-02-19,1
CL46357,C517936,V517936,10000,2026-02-20,1
CL46358,C692772,V692772,10000,2026-02-21,1
CL46359,C934224,V934224,10000,2026-02-22,1
CL46360,C128561,V128561,10000,2026-02-23,1
CL46361,C800314,V800314,10000,2026-02-24,1
CL46362,C572885,V572885,10000,2026-02-25,1
CL46363,C498566,V498566,10000,2026-02-26,1
CL46364,C962048,V962048,10000,2026-02-27,1
CL46365,C100491,V100491,10000,2026-02-28,1
CL46366,C564404,V564404,10000,2026-01-01,1
CL46367,C718574,V718574,10000,2026-01-02,1
CL46368,C906433,V906433,10000,2026-01-03,1
CL46369,C723012,V723012,10000,2026-01-04,1
CL46370,C953954,V953954,10000,2026-01-05,1
CL46371,C982072,V982072,10000,2026-01-06,1
CL46372,C161192,V161192,10000,2026-01-07,2
CL46373,C451548,V451548,10000,2026-01-08,1
CL46374,C499276,V499276,10000,2026-01-09,1
CL46375,C376155,V376155,10000,2026-01-10,1
CL46376,C961583,V961583,10000,2026-01-11,1
CL46377,C747079,V747079,10000,2026-01-12,1
CL46378,C376182,V376182,10000,2026-01-13,1
CL46379,C951613,V951613,10000,2026-01-14,1
CL46380,C955839,V955839,10000,2026-01-15,1
CL46381,C707259,V707259,10000,2026-01-16,1
CL46382,C877741,V877741,10000,2026-01-17,1
CL46383,C691265,V691265,10000,2026-01-18,1
CL46384,C733271,V733271,10000,2026-01-19,1
CL46385,C155679,V155679,10000,2026-01-20,1
CL46386,C756314,V756314,10000,2026-01-21,1
CL46387,C668671,V668671,10000,2026-01-22,1
CL46388,C665365,V665365,10000,2026-01-23,1
CL46389,C69322,V69322,10000,2026-01-24,1
CL46390,C135468,V135468,10000,2026-01-25,1
CL46391,C964995,V964995,10000,2026-01-26,1
CL46392,C202110,V202110,10000,2026-01-27,1
CL46393,C535784,V535784,10000,2026-01-28,1
CL46394,C676882,V676882,10000,2026-01-29,1
CL46395,C897856,V897856,10000,2026-01-30,1
CL46396,C30661,V30661,10000,2026-01-31,1
CL46397,C938992,V938992,10000,2026-02-01,1
CL46398,C469814,V469814,10000,2026-02-02,1
CL46399,C254549,V254549,10000,2026-02-03,1
CL46400,C249965,V249965,10000,2026-02-04,1
CL46401,C741468,V741468,10000,2026-02-05,1
CL46402,C35667,V35667,10000,2026-02-06,1
CL46403,C627479,V627479,10000,2026-02-07,1
CL46404,C679388,V679388,10000,2026-02-08,1
CL46405,C614983,V614983,10000,2026-02-09,1
CL46406,C829035,V829035,10000,2026-02-10,1
CL46407,C510665,V510665,10000,2026-02-11,1
CL46408,C415126,V415126,10000,2026-02-12,1
CL46409,C514058,V514058,10000,2026-02-13,1
CL46410,C773560,V773560,10000,2026-02-14,1
CL46411,C209967,V209967,10000,2026-02-15,1
CL46412,C433181,V433181,10000,2026-02-16,1
CL46413,C126664,V126664,10000,2026-02-17,1
CL46414,C678703,V678703,10000,2026-02-18,1
CL46415,C38173,V38173,10000,2026-02-19,2
CL46416,C41396,V41396,10000,2026-02-20,1
CL46417,C180818,V180818,10000,2026-02-21,1
CL46418,C456427,V456427,10000,2026-02-22,1
CL46419,C912697,V912697,10000,2026-02-23,1
CL46420,C874025,V874025,10000,2026-02-24,1
CL46421,C672506,V672506,10000,2026-02-25,1
CL46422,C25619,V25619,10000,2026-02-26,1
CL46423,C510261,V510261,10000,2026-02-27,1
CL46424,C939963,V939963,10000,2026-02-28,1
CL46425,C103278,V103278,10000,2026-01-01,1
CL46426,C744518,V744518,10000,2026-01-02,1
CL46427,C137872,V137872,10000,2026-01-03,1
CL46428,C287705,V287705,10000,2026-01-04,1
CL46429,C730334,V730334,10000,2026-01-05,1
CL46430,C516661,V516661,10000,2026-01-06,1
CL46431,C926828,V926828,10000,2026-01-07,1
CL46432,C797059,V797059,10000,2026-01-08,1
CL46433,C41776,V41776,10000,2026-01-09,1
CL46434,C962567,V962567,10000,2026-01-10,1
CL46435,C795459,V795459,10000,2026-01-11,1
CL46436,C175266,V175266,10000,2026-01-12,1
CL46437,C905530,V905530,10000,2026-01-13,1
CL46438,C896279,V896279,10000,2026-01-14,1
CL46439,C826187,V826187,10000,2026-01-15,1
CL46440,C508559,V508559,10000,2026-01-16,1
CL46441,C137758,V137758,10000,2026-01-17,1
CL46442,C936708,V936708,10000,2026-01-18,1
CL46443,C865330,V865330,10000,2026-01-19,1
CL46444,C667095,V667095,10000,2026-01-20,1
CL46445,C507493,V507493,10000,2026-01-21,1
CL46446,C816780,V816780,10000,2026-01-22,1
CL46447,C27810,V27810,10000,2026-01-23,1
CL46448,C684155,V684155,10000,2026-01-24,2
CL46449,C126876,V126876,10000,2026-01-25,1
CL46450,C192942,V192942,10000,2026-01-26,1
CL46451,C477401,V477401,10000,2026-01-27,1
CL46452,C323287,V323287,10000,2026-01-28,1
CL46453,C574001,V574001,10000,2026-01-29,1
CL46454,C19682,V19682,10000,2026-01-30,1
CL46455,C369301,V369301,10000,2026-01-31,1
CL46456,C179658,V179658,10000,2026-02-01,1
CL46457,C298742,V298742,10000,2026-02-02,1
CL46458,C48423,V48423,10000,2026-02-03,1
CL46459,C819777,V819777,10000,2026-02-04,1
CL46460,C629714,V629714,10000,2026-02-05,1
CL46461,C800345,V800345,10000,2026-02-06,1
CL46462,C691725,V691725,10000,2026-02-07,1
CL46463,C61198,V61198,10000,2026-02-08,1
CL46464,C34870,V34870,10000,2026-02-09,1
CL46465,C196088,V196088,10000,2026-02-10,1
CL46466,C337633,V337633,10000,2026-02-11,1
CL46467,C910509,V910509,10000,2026-02-12,1
CL46468,C835443,V835443,10000,2026-02-13,1
CL46469,C917376,V917376,10000,2026-02-14,1
CL46470,C80729,V80729,10000,2026-02-15,1
CL46471,C340114,V340114,10000,2026-02-16,1
CL46472,C308464,V308464,10000,2026-02-17,1
CL46473,C300295,V300295,10000,2026-02-18,1
CL46474,C154707,V154707,10000,2026-02-19,1
CL46475,C537413,V537413,10000,2026-02-20,1
CL46476,C968486,V968486,10000,2026-02-21,1
CL46477,C589291,V589291,10000,2026-02-22,1
CL46478,C693323,V693323,10000,2026-02-23,1
CL46479,C988657,V988657,10000,2026-02-24,1
CL46480,C339722,V339722,10000,2026-02-25,1
CL46481,C648069,V648069,10000,2026-02-26,1
CL46482,C94850,V94850,10000,2026-02-27,1
CL46483,C275986,V275986,10000,2026-02-28,1
CL46484,C868966,V868966,10000,2026-01-01,1
CL46485,C469688,V469688,10000,2026-01-02,1
CL46486,C937037,V937037,10000,2026-01-03,1
CL46487,C521020,V521020,10000,2026-01-04,1
CL46488,C792998,V792998,10000,2026-01-05,1
CL46489,C615504,V615504,10000,2026-01-06,1
CL46490,C877284,V877284,10000,2026-01-07,1
CL46491,C295511,V295511,10000,2026-01-08,1
CL46492,C575473,V575473,10000,2026-01-09,1
CL46493,C514233,V514233,10000,2026-01-10,1
CL46494,C530940,V530940,10000,2026-01-11,1
CL46495,C179385,V179385,10000,2026-01-12,1
CL46496,C359592,V359592,10000,2026-01-13,1
CL46497,C383627,V383627,10000,2026-01-14,1
CL46498,C776352,V776352,10000,2026-01-15,1
CL46499,C28627,V28627,10000,2026-01-16,1
CL46500,C650255,V650255,10000,2026-01-17,1
CL46501,C847073,V847073,10000,2026-01-18,1
CL46502,C700118,V700118,10000,2026-01-19,1
CL46503,C452718,V452718,10000,2026-01-20,2
CL46504,C539323,V539323,10000,2026-01-21,1
CL46505,C611059,V611059,10000,2026-01-22,1
CL46506,C542855,V542855,10000,2026-01-23,1
CL46507,C716692,V716692,10000,2026-01-24,1
CL46508,C767951,V767951,10000,2026-01-25,1
CL46509,C41841,V41841,10000,2026-01-26,1
CL46510,C146133,V146133,10000,2026-01-27,1
CL46511,C398246,V398246,10000,2026-01-28,1
CL46512,C427269,V427269,10000,2026-01-29,1
CL46513,C529491,V529491,10000,2026-01-30,1
CL46514,C364950,V364950,10000,2026-01-31,1
CL46515,C729958,V729958,10000,2026-02-01,1
CL46516,C98224,V98224,10000,2026-02-02,1
